NAME,LABEL,Z
ZTF19abhjhes,SN Ia,0.08
ZTF19abjbtbm,SN II,0.04
ZTF19abhzewi,SN Ia,0.03692
ZTF19abjpelp,SN Ia,0.065
ZTF19abitljz,SN Ia,0.08
ZTF19abitbcj,SN Ia,0.038
ZTF19abjgbmo,SN Ia,0.05
ZTF19abimkwn,SN Ia,0.059
ZTF19abimlck,SN Ia,0.048083
ZTF19abgqwed,SN Ia,0.0786
ZTF19abhphah,SN Ia,0.09
ZTF19abgurml,SN II,0.041
ZTF19abiszzn,SN II,0.04942
ZTF19abiqfxi,SN II,0.0542
ZTF19abiietd,SN II,0.016
ZTF19abheamc,SN Ia,0.037
ZTF19abfvnns,SLSN-I,0.14
ZTF19abgrchq,SN II,0.03
ZTF19abguqsi,SN II,0.052117
ZTF19abidfxd,SN Ia,0.054
ZTF19abhzelh,SN Ia,0.05352
ZTF19abhduuo,SN II,0.01805
ZTF19abfvpkq,SN Ia,0.05
ZTF19abhxllw,SN Ia,0.041
ZTF19abgppki,SN Ia,0.0617
ZTF19abfvovo,SN Ia,0.08
ZTF19abgbkwv,SN Ia,0.09
ZTF19abeyuxt,SN Ic-BL,0.115
ZTF19abgfrbl,SN Ia,0.092
ZTF19abhiayh,SN Ia,0.09
ZTF19abgrcxs,SN Ia,0.0825
ZTF19abgrmfu,SN II,0.035
ZTF19abhdlxp,SN Ia,0.05
ZTF19abgqvyr,SN Ia,0.1
ZTF19abgprpq,SN Ia,0.05
ZTF18aarwxum,SN Ia,0.09
ZTF19abglmpf,SN Ia,0.041
ZTF19abgjlef,SN Ia,0.058
ZTF19abgiwkt,SN II,0.01
ZTF19abgpgyp,SN II,0.07
ZTF19abgnuri,SN Ia,0.07
ZTF19abgcbey,SN Ia,0.075
ZTF19abgndlf,SN IIn,0.03
ZTF19abgncfz,SN II,0.073
ZTF19abkgjmj,SN II,0.029
ZTF19abgfuhh,SN IIb,0.0354
ZTF19abexfad,SN Ia,0.046
ZTF19abfdszw,SN Ia,0.041699
ZTF19abfhszx,SN Ia,0.06
ZTF19abfiqjg,SN Ic,0.0888
ZTF19abeytzv,SN Ia,0.07
ZTF19abfaqqo,SN Ia,0.1
ZTF19abgmkef,SN II,0.06
ZTF19abfloxk,SN II,0.016
ZTF19abfwfei,SN Ia,0.065627
ZTF19abdmdow,SN Ia-91T-like,0.078
ZTF19abfvhlx,SN Ia,0.056384
ZTF19abfsxpw,SN Ic-BL,0.0292
ZTF19abggnnp,SN Ia,0.079
ZTF19abdzehg,SN Ia,0.024
ZTF18abdcudb,SN Ia,0.087
ZTF19abeloei,SN Ia,0.06
ZTF19abdyawn,SN Ia,0.041
ZTF19aaserwb,SLSN-II,0.3284
ZTF19aaqrime,SLSN-I,0.3562
ZTF19aamhhiz,SLSN-I,0.1977
ZTF19aalvdeu,SLSN-II,0.2022
ZTF18aboaeqy,SN Ia,0.115
ZTF19abcunya,SN Ia,0.08
ZTF19abcvrpm,SN Ia,0.1
ZTF19abecaca,SN IIn,0.032412
ZTF19abaovea,SN II,0.112
ZTF19abfpupe,SN Ia,0.085
ZTF19abdoznh,SN Ia,0.037
ZTF19abdoior,SN Ic,0.047
ZTF19abdrwsz,SN Ia,0.02617
ZTF19abdviwl,SN IIn,0.03
ZTF19abdkgns,SN Ia,0.0862
ZTF19abdkdir,SN Ia-91T-like,0.1
ZTF19abcfzdy,SN Ia,0.08751
ZTF19abdznxo,SN Ia,0.06
ZTF19abkfqqp,SN II,0.03
ZTF19abcttsc,SN Ia,0.025
ZTF19abddsvk,SN II,0.058
ZTF19abdkecj,SN Ia,0.073
ZTF19abcnpkt,SN Ia,0.085
ZTF19abctnpk,SN Ia,0.08
ZTF19abdqaao,SN Ia,0.055
ZTF19abdkgwo,SN II,0.098
ZTF19abcejoa,SN Ia,0.09
ZTF18abgrlpv,SLSN-II,0.2104
ZTF19abegizf,SN II,0.037
ZTF19abaeyqw,SLSN-I,0.4
ZTF19abcncdg,SN Ia,0.09
ZTF19abctxhf,SN II,0.05
ZTF19abbxykm,SN II,0.047
ZTF19abbyauq,SN Ia-91T-like,0.08
ZTF19abcekty,SN II,0.011638
ZTF19abcejsg,SN II,0.134
ZTF19abcejfo,SN IIn,0.083
ZTF19abcegvm,SN Ic,0.073
ZTF19abcneik,SN II,0.035
ZTF19abcndvf,SN Ia,0.0487
ZTF19abjgdhb,SN II,0.02838
ZTF19abbvzgr,SN Ia,0.0498
ZTF18aahuujv,SN Ic,0.0343
ZTF19abauzma,SN Ia,0.07028
ZTF19abegruk,SN Ia,0.04
ZTF19abdcbwl,SN Ia,0.118
ZTF19abbwfgp,SN II,0.025925
ZTF19aazlpel,SN II,0.0325
ZTF18abvbayb,SN Ia,0.13
ZTF18abtcdfv,SN Ia,0.14
ZTF18abssdpi,SN Ia,0.1
ZTF18abslxhz,SN Ia,0.13
ZTF18abnvoel,SN Ia,0.06
ZTF18abixjey,SN Ia-91T-like,0.12
ZTF18abealop,SN Ia,0.06658
ZTF18abdmgab,SN Ia-91bg-like,0.08
ZTF18abclalx,SN Ia,0.1
ZTF18aaxrvzj,SN Ia,0.11
ZTF19abaosan,SN Ia,0.047
ZTF19abangub,SN Ia,0.083
ZTF19abanayw,SN II,0.0363
ZTF18adbafkf,CV,-1.0
ZTF19abdgpuv,SN Ia,0.1
ZTF19abamqxo,SN Ibn,0.057
ZTF19abakjao,SN Ia,0.06
ZTF19abauylg,SN Ic,0.044
ZTF19abaejrh,SN Ia,0.088
ZTF19abidbqp,SN II,0.040164
ZTF19aaywatq,SN Ia,0.014774
ZTF19abafrvy,SN Ia,0.078
ZTF19abajuqh,SN Ia,0.068
ZTF19abasxkg,SN Ia,0.038
ZTF19aazdcmj,SN Ia,0.09
ZTF19abangws,SN Ia,0.04609
ZTF19abattvp,SN Ia,0.07
ZTF19ababigc,SN Ia,0.055
ZTF19aayveer,SN Ia,0.08
ZTF19abdkfqe,SN Ia,0.027589
ZTF19aaywazj,SN Ia,0.0186
ZTF19abajxet,SN II,0.014744
ZTF19abaejto,SN Ia,0.06
ZTF19abahsgg,SN Ia,0.0695
ZTF19ababmsi,SN Ia,0.06
ZTF19abahvdh,SN Ia,0.07
ZTF19abegxob,SN Ia,0.018
ZTF19abaeyln,SN Ia,0.0852
ZTF19abacxod,SN II,0.01765
ZTF19aazzpje,SN Ia,0.09
ZTF19aaypehm,SN Ia,0.11
ZTF19abadskf,SN Ia,0.04106
ZTF19aazxcvl,SN Ia,0.06
ZTF19aazwnwy,SN IIb,0.08528
ZTF19aazpvyr,SN Ia,0.07
ZTF19aayckwk,SN Ia,0.086
ZTF19aayqait,SN Ia,0.069
ZTF19aayvylv,SN Ia,0.071
ZTF19aayrosj,SN II,0.015064
ZTF19aazudta,SN II,0.023893
ZTF19aazlsfj,SN Ia,0.07
ZTF19aaziick,SN Ia,0.08
ZTF19aaywlmi,SN Ia,0.07
ZTF19aazfvhh,SN II,0.034033
ZTF19aazpvdy,SN II,0.04
ZTF19aayslow,SN Ia,0.06
ZTF19aaysiwt,SN Ia,0.093
ZTF19aawsqsc,SLSN-I,0.26
ZTF19aayjqpa,SN Ia,0.08
ZTF19aazyvub,SN II,0.02287
ZTF19aaykugs,SN Ia,0.045031
ZTF19aazgpar,SN Ia,0.09
ZTF19aazgdvh,SN Ia,0.0822
ZTF19aayogzn,SN Ia,0.06965
ZTF19aavjzrz,SN IIP,0.018
ZTF19aaxzdtw,SN Ic,0.041
ZTF19aaycrgf,SN IIP,0.015
ZTF19aawblge,SN Ia,0.043
ZTF19aaydpiq,SN II,0.02373
ZTF19aavjukt,SN IIn,0.036
ZTF19aaxfzao,SN Ia,0.037
ZTF19abdkcts,SN Ia,0.029
ZTF19abcejlb,SN II,0.021
ZTF19aaxyukr,SN Ia,0.087
ZTF19aawfbtg,SLSN-I,0.0866
ZTF19aayfaum,SN Ia,0.0113
ZTF19aayabqe,SN Ia,0.033
ZTF19aaxptsd,SN Ia,0.06
ZTF19aaydtur,SN II,0.03474
ZTF19aaxibby,SN Ia,0.056
ZTF19aawsday,SN Ic,0.029157
ZTF19aaycomi,SN Ia,0.03
ZTF19aawyepw,SN Ia,0.06
ZTF18aanygjk,SN Ia,0.049
ZTF19aawtqdv,SN Ia,0.06758
ZTF19aaxqsbn,SN Ia,0.057
ZTF19aaxpjpq,SN Ia,0.0729
ZTF19aawrumx,SN Ia,0.06
ZTF19aavvozj,SN Ia,0.1
ZTF19aavqics,SN II,0.0215
ZTF19aawqckx,SN Ia,0.034
ZTF19aawupxb,SN Ia-pec,0.0554
ZTF19aawnqoj,SN Ia,0.07
ZTF19aaxibpz,SN Ia,0.065
ZTF19aaxhysx,SN Ia,0.083
ZTF19aawmqtd,SN Ia,0.057
ZTF19aawmkja,SN Ia,0.04
ZTF19aaxfcpq,SN Ic-BL,0.038003
ZTF19aawafvn,SN Ia,0.074
ZTF19aaxffum,SN Ia-91T-like,0.054988
ZTF19aavivbl,SN Ia,0.09
ZTF19aavwbpc,SN Ia,0.079
ZTF19aavxfib,TDE,0.086
ZTF19aawtnqd,SN Ia,0.03
ZTF19aavnzti,SN Ia,0.07
ZTF19aawpgwv,CV,-1.0
ZTF19aawscnp,SN Ia,0.074796
ZTF19aavaikm,SN Ia,0.06
ZTF19aayjhpg,SN II,0.02
ZTF19abcejrr,SN II,0.021
ZTF19aavjzwm,SN IIP,0.013
ZTF19aavoweu,SN Ic,0.0359
ZTF19aawgxdn,SN II,0.030666
ZTF19aavorpa,SN Ia,0.08
ZTF19abiszoe,SN IIn,0.043
ZTF19aavoiyc,SN Ia,0.047
ZTF19aavsahh,SN Ia,0.063
ZTF19aavnxwj,SN Ia,0.08
ZTF19aavsyhq,SN Ia,0.04
ZTF19aavitlq,SN Ia,0.031462
ZTF19aawfkeg,SN II,0.047
ZTF19aavouyw,SLSN-I,0.1816
ZTF19aaynsyd,SN Ia,0.027
ZTF19aavxpbx,SN Ia,0.07
ZTF19aavxikq,SN Ia,0.06
ZTF19aavounq,SN Ia,0.0763
ZTF19aavqotz,SN Ia,0.064
ZTF19aavqoop,SN Ia,0.07
ZTF19aavnwtf,SN Ia,0.0515
ZTF19aavrswr,SN Ia,0.035
ZTF19aavhwxs,SN Ia,0.08
ZTF19aavmgtv,SN Ia,0.0292
ZTF19aavkvpw,SN Ic-BL,0.027
ZTF19aavnwyt,SN Ia,0.04616
ZTF19aavnwxf,SN Ia,0.0469
ZTF19aaurstb,SN Ia,0.05
ZTF19aawfcgp,SN Ia,0.019513
ZTF19aawgopm,SN Ia,0.013
ZTF19aavmlqh,SN Ia,0.08
ZTF19aavjlkx,SN II,0.083443
ZTF19aavidqf,SN Ia-91T-like,0.098
ZTF19aavlfvn,SN Ia,0.0277
ZTF19aavhzsc,SN Ia,0.04
ZTF19aavqiuw,SN Ia,0.0462
ZTF19aavhxby,SN Ia,0.02313
ZTF19aavrcew,SN II,0.01943
ZTF19aavhypb,SN Ia,0.068
ZTF19aauvjws,SN Ia,0.09351
ZTF19aavissk,SN Ia,0.04
ZTF19aauxmqj,SN Ia,0.07
ZTF19aavhblr,SN II,0.05
ZTF19aavxufb,SN Ia,0.06
ZTF19aavkhuy,SN Ia,0.03
ZTF19aavbkly,SN IIP,0.0407
ZTF19aavyvbn,SN IIn,0.016
ZTF19aavhvkd,SN Ia,0.023436
ZTF19aaupkev,SN Ia,0.09
ZTF19aavbjfp,SN II,0.028
ZTF19aatvvvu,SN Ia,0.04
ZTF19aaurhox,SN Ia,0.07
ZTF19aauoulb,SN Ia,0.05362
ZTF19aauxxgk,SN II,0.026
ZTF19aauqywe,SN Ia,0.058
ZTF19aauvkxu,SN Ia,0.07
ZTF19aauqwna,SN IIP,0.041
ZTF19aatubsj,SLSN-II,0.2666
ZTF19aaujzqh,SN Ia,0.0426
ZTF19aaupkrl,SN Ia,0.036665
ZTF19aauplxw,SN Ia,0.087
ZTF19aauhhjy,SN Ia,0.0682
ZTF19aaugupw,SN IIb,0.04058
ZTF19aauitks,SN Ia,0.098
ZTF18aaqkcso,SN Ia,0.02
ZTF19aauisdr,SN II,0.0433
ZTF19aaurxsa,SN Ia,0.052
ZTF19aauivtj,SN Ia,0.07
ZTF19aatnfvj,SN Ia,0.0835
ZTF19aaujiwc,SN Ia,0.038
ZTF19aauishy,SN II,0.0226
ZTF19aaugaam,SN II,0.05
ZTF19aauguzk,SN Ia,0.0536
ZTF19aaugoig,SN Ia,0.0509
ZTF19aauoiow,SN II,0.015621
ZTF19aatvljp,SN Ia,0.052
ZTF19aasmkhn,SN Ia,0.1
ZTF19aarphwc,SLSN-I,0.3057
ZTF19aathcvn,SN Ia,0.04
ZTF19aatqzim,SN II,0.05007
ZTF18aaqkdwu,SN II,0.06037
ZTF19aatgrpm,SN Ia,0.08033
ZTF19aatgopg,SN Ia,0.0732
ZTF19aatgrxv,SN Ia,0.04
ZTF19aatvmbo,SN Ia-91T-like,0.06
ZTF19aatvlfl,SN Ia,0.066
ZTF19aarxrem,SN IIn,0.048
ZTF19aasfsoi,SN Ia,0.048
ZTF18aaunfqq,SN Ia,0.07109
ZTF18aahqmsr,SN Ia,0.085
ZTF18aahjafd,SN Ia,0.0359
ZTF19aatgxjy,SN II,0.04
ZTF19aatgznl,SN Ia,0.0671
ZTF19aatlqdf,SN II,0.0785
ZTF19aasekcx,SN IIn,0.118
ZTF18aaxokeg,SN Ia,0.0336
ZTF19aathllr,SN II,0.055
ZTF19aatgwhs,SN Ia,0.041028
ZTF19aatheus,SN Ic,0.018369
ZTF19aatgsdl,SN Ia,0.08
ZTF19aarioci,TDE,0.074
ZTF19aatesgp,SN Ib,0.0043
ZTF19aarixue,SN Ia,0.07
ZTF19aarifvr,SN Ia-91T-like,0.071
ZTF19aaripqw,SN Ia,0.04131
ZTF19aartuev,SN Ia,0.053447
ZTF19aarykkb,SN II,0.024
ZTF19aarstfg,SN Ia,0.030003
ZTF19aarnqzw,SN Ia,0.02756
ZTF19aarkpif,SN Ia,0.063
ZTF19aarfyvc,SN Ic,0.09
ZTF19aapafqd,SN II,0.0321
ZTF19aarjfqe,SN II,0.02138
ZTF19aarfksi,SN Ia,0.0798
ZTF19aariwpf,SN Ia,0.072
ZTF19aaraxhh,SN Ia,0.04129
ZTF19aarlefl,SN Ia,0.04346
ZTF19aawlkjx,SN II,0.015
ZTF19aarhxgn,SN Ia,0.033
ZTF19aapreis,TDE,0.0512
ZTF19aaqxcfs,SN Ia,0.08
ZTF19aaqhelq,SN Ia,0.0566
ZTF19aardunx,SN Ia,0.04301
ZTF19aaqcqkv,SN Ia,0.075
ZTF19aaqxosb,SN II,0.01931
ZTF19aaqasrq,SN IIn,0.025
ZTF19aapqrsh,SN Ia,0.023313
ZTF19aaprvar,SN II,0.017
ZTF19aaohuwc,SLSN-I,0.26
ZTF19aaptwpu,SN Ia,0.07
ZTF19aapszzy,SN Ia,0.07
ZTF19aapocyd,SN Ia,0.06
ZTF19aapnzde,SN Ia,0.07087
ZTF19aaprzcr,SN Ia-91T-like,0.057
ZTF19aaoxvfe,SN Ib,0.0364
ZTF19aapwnmb,SN Ib,0.095
ZTF19aapbgmp,SN Ia,0.08
ZTF19aapuohr,SN Ia,0.04
ZTF19aapfktd,SN Ia,0.09
ZTF19aapbfot,SN II,0.03
ZTF19aapbgty,SN Ia,0.075
ZTF19aaozplq,SN Ia,0.1
ZTF19aaozsuh,SN IIn,0.057
ZTF19aanxrkt,SN Ia,0.09
ZTF19aanxosu,SN Ia,0.08
ZTF19aapcvxi,SN Ia,0.06
ZTF19aapadxs,SN IIb,0.035
ZTF19aaocbes,SN Ia-91T-like,0.08
ZTF19aaobwpx,SN Ia,0.05
ZTF19aanuipr,SN Ia,0.07
ZTF19aaoikti,SN Ia,0.07868
ZTF19aaoyech,SN Ia,0.06
ZTF19aapeime,SN Ia,0.027899
ZTF19aapcwdq,SN Ia,0.1
ZTF19aaoyjoz,SN Ia,0.0615
ZTF19aaohyqj,SN Ia,0.1
ZTF19aapaeye,SLSN-I,0.32
ZTF19aaphmto,SN Ia,0.08
ZTF19aapfohi,SN II,0.0374
ZTF19aapafit,SN II,0.018607
ZTF19aanfzox,SN Ia,0.095
ZTF19aanfqug,SN IIn,0.046
ZTF19aamtwwv,SN Ia,0.0686
ZTF19aanfnvl,SN II,0.03167
ZTF19aanijpu,SN Ic,0.05
ZTF19aaneugz,SN Ia,0.0545
ZTF19aanetjx,SN Ia,0.0531
ZTF19aanqzhm,SN IIn,0.049
ZTF19aanuipj,SN Ia,0.06
ZTF19aanuhox,SN Ia,0.06
ZTF19aamrais,SLSN-II,0.1173
ZTF19aanovps,SN II,0.035
ZTF19aanonjt,SN Ia,0.054
ZTF19aanydko,SN Ia,0.07
ZTF18accngxc,SN II,0.07
ZTF19aanxgrz,SN Ia,0.027089
ZTF19aanmdsr,SN Ia,0.125
ZTF19aanircs,SN Ia,0.06
ZTF19aanpcep,SN II,0.0314
ZTF19aanirdx,SN Ia,0.092
ZTF19aalbrgu,SLSN-II,0.097
ZTF19aanramr,SN Ia,0.04529
ZTF19aanesxt,SN Ia,0.048
ZTF19aanpgdu,CV,-1.0
ZTF19aamvape,SN II,0.03
ZTF19aanmeyw,SN Ia,0.06
ZTF19aamvmer,SN Ia,0.08773
ZTF18acerdie,SN Ia,0.0846
ZTF19aanjlwx,SN Ia,0.05
ZTF19aanjjhk,SN Ia,0.07
ZTF19aanjjgr,SN Ia,0.095
ZTF19aanhlzn,SN Ia,0.083
ZTF19aanejfr,SN Ia,0.0428
ZTF19aamooex,SN Ia,0.08
ZTF19aamsnhu,SN Ia,0.1
ZTF19aamtwiz,SN II,0.04468
ZTF19aaniore,SN II,0.03
ZTF19aanhlzi,SN Ia,0.0544
ZTF19aanhlxe,SN Ia,0.069
ZTF19aanhhal,SN II,0.02597
ZTF19aangier,SN Ia,0.0604
ZTF19aanfyey,SN Ia,0.0849
ZTF19aanesgt,SLSN-I,0.153
ZTF18aahtjsc,SN Ia,0.0529
ZTF19aanhgqg,SN Ia-91bg-like,0.02777
ZTF19aanfukh,SN Ic,0.027652
ZTF19aanlekq,SN II,0.03677
ZTF19aamljom,SN II,0.02
ZTF19aamsetj,SN Ic,0.02751
ZTF19aamwhat,SN IIP,0.008
ZTF19aamkywr,SN Ia,0.03034
ZTF19aamhqow,SN Ia,0.0575
ZTF19aamhlnl,SN Ia,0.076
ZTF19aamkmxv,SN IIn,0.014
ZTF19aamhhgu,SN Ia,0.0382
ZTF19aamhhyo,SN Ia,0.08
ZTF19aamqebl,SN Ia,0.09
ZTF19aampqcq,SN Ia,0.0195
ZTF19aamgghn,SN Ib,0.02968
ZTF18achxcsh,SN Ia,0.07
ZTF19aamhqej,SN Ia,0.0169
ZTF19aamhgwm,SN II,0.03422
ZTF19aamgokq,SN Ia,0.08
ZTF19aakrawk,SN Ia,0.063
ZTF19aamohrk,SN II,0.03
ZTF19aamwyzl,SN Ia,0.09
ZTF19aamhhey,SN Ia,0.045
ZTF19aamhhae,SN Ia,0.04
ZTF19aamfxby,SN Ia-91T-like,0.07
ZTF19aalxlpp,SN Ia,0.086
ZTF19aamrdmm,SN Ia,0.042
ZTF19aalzrrz,SN Ia,0.0564
ZTF19aamaeve,SN Ia,0.072
ZTF19aamohsn,SN Ia,0.095
ZTF19aalztms,SN II,0.04
ZTF19aamkdtq,SN Ia,0.0339
ZTF19aamgjtz,SN Ia,0.1
ZTF19aalzmio,SN Ia,0.075
ZTF19aaleptm,SN Ia,0.079
ZTF19aalzmiu,SN Ia,0.11
ZTF19aaloqmd,SN II,0.0335
ZTF19aakthjl,SN Ia,0.06075
ZTF18acnnevs,SLSN-II,0.191
ZTF19aalsnbp,SN II,0.05
ZTF19aadnmgf,SN Ia,0.08
ZTF19aalzmmt,SN Ia-91T-like,0.061
ZTF19aakzwao,SN Ia,0.019512
ZTF19aamgypy,SN Ia-91T-like,0.024
ZTF19aafmyow,SN Ic,0.0265
ZTF19aaduufr,SN IIP,0.035
ZTF19aaktpns,SN Ia-pec,0.09
ZTF19aakzash,SN II,0.0365
ZTF19aallimd,SN II,0.03
ZTF19aakrhzj,SN Ia,0.09
ZTF19aakobov,SN Ia-91T-like,0.051
ZTF19aakphow,SLSN-II,0.117
ZTF19aalcyfd,SN Ia,0.035187
ZTF19aajwdqt,SN Ia,0.088
ZTF19aaknqmp,SLSN-I,0.148
ZTF19aakpcuw,SN Ib/c,0.032
ZTF19aakjbej,SN Ia,0.0896
ZTF19aalubxw,SN II,0.0931
ZTF19aalemmz,SN Ia,0.07
ZTF18abixrei,SN Ia,0.113
ZTF19aakpccq,SN II,0.05
ZTF19aakozyp,SN Ia,0.043
ZTF19aaldqvh,SN Ia,0.101
ZTF19aajxwnz,SN Ia,0.015
ZTF19aaksrlb,SN Ia,0.034683
ZTF19aakyxsq,SN Ia,0.0839
ZTF19aaknvuh,SN Ia,0.035
ZTF19aaeuhgo,SN II,0.0678
ZTF19aakrsuo,SN II,0.031128
ZTF19aaksrgj,SN Ia,0.0859
ZTF19aakpfax,SN Ia,0.0799
ZTF19aakpcfy,SN Ia,0.078316
ZTF19aakpcfi,SN Ia,0.06322
ZTF19aakoasy,SN Ia,0.022
ZTF19aaknate,SN IIb,0.01188
ZTF19aaekvhn,SN Ia,0.061
ZTF17aaazdba,TDE,0.022
ZTF19aakljys,SN Ia,0.043963
ZTF19aaadwfi,SLSN-II,0.222
ZTF19aakiyed,SN II,0.044
ZTF19aailuvj,SN Ia,0.071
ZTF19aakiyly,SN Ia,0.07
ZTF19aakiwxx,SN Ia,0.045
ZTF19aailqli,SN Ia,0.058
ZTF19aailltc,SN Ia,0.088
ZTF19aaileug,SN Ia,0.0627
ZTF19aaiqmgl,AGN,0.028
ZTF19aahulyd,SN Ia,0.04092
ZTF19aahsnmq,SN Ia,0.06
ZTF19aajxhwa,SN Ia,0.033
ZTF19aamowaf,SN II,0.025
ZTF19aailvhf,SN II,0.029
ZTF19aaillan,SN Ia,0.07
ZTF19aakjcxs,SN II,0.038
ZTF19aailvgo,SN Ia,0.071
ZTF19aailcgs,SN Ic,0.02031
ZTF19aafmhcl,SN Ia,0.068
ZTF19aailteb,SN Ia,0.078
ZTF19aailepg,SN II,0.02981
ZTF19aakirwj,SN Ib,0.03165
ZTF19aahsgka,SN Ia,0.017459
ZTF19aaknacv,SN Ia-91T-like,0.039
ZTF19aagmsrr,SN Ia,0.023
ZTF19aafmvdb,SN Ia,0.022919
ZTF19aafmfxg,SN Ia-91T-like,0.052
ZTF19aacjbsj,SN IIn,0.052
ZTF19aafnecv,SN Ia,0.038622
ZTF19aafncsv,SN Ia,0.037
ZTF19aaeoqst,SN Ia-CSM,0.06
ZTF19aafljiq,SLSN-II,0.106
ZTF19aadyijk,SN Ia,0.065
ZTF19aadkzep,AGN,0.066
ZTF19aaeflme,SN Ia,0.04
ZTF19aaejtof,SN IIb,0.037628
ZTF19aadyppr,ILRT,0.0015
ZTF18aaermez,SN Ia,0.022846
ZTF19aaeoqkk,SN Ia,0.07
ZTF19aaeicsm,SN Ia,0.062
ZTF18adbacau,SN II,0.037033
ZTF19aadypig,SN II,0.03
ZTF19aadttht,SN Ic,0.00639
ZTF19aadolpe,SN Ia,0.055
ZTF19aadyiao,SN IIb,0.032
ZTF19aadoocn,SN Ia,0.041211
ZTF19aadnxcw,SN Ia,0.05426
ZTF19aadnxgj,SN Ia,0.0342
ZTF19aadnxat,SN Ia,0.03208
ZTF19aadnxog,SN IIP,0.02014
ZTF19aadnxnl,SN IIP,0.0088
ZTF19aadgftj,SN Ia-91T-like,0.055
ZTF18adbikdz,SN II,0.03432
ZTF19aafndot,SN IIP,0.034337
ZTF19aabimbg,CV,-1.0
ZTF18aadmssd,SN IIn,0.018853
ZTF19aadmjtn,SN Ia,0.036882
ZTF19aadgimr,SN IIn,0.035
ZTF19aaafgbt,SN Ia,0.121
ZTF19aacwljg,SN Ia,0.051
ZTF19aacivvy,SN Ia,0.03
ZTF19aabmybj,SN Ia,0.04
ZTF19aaaojkv,CV,-1.0
ZTF19aacgslb,SN Ia,0.00452
ZTF19aabyppp,SN Ia,0.037
ZTF19aabyheu,SN Ia,0.021
ZTF19aaaajhn,SN IIn,0.0005
ZTF18adasisj,SN Ic,0.034
ZTF18adbyxua,SN Ia,0.107
ZTF19aaairqh,SN Ia,0.022
ZTF19aacxrab,SLSN-I,0.12
ZTF18acxgqxq,SLSN-I,0.27
ZTF18adasopt,SN Ia,0.04
ZTF18adbckox,SN Ia,0.05
ZTF18adbmrug,SN IIn,0.02396
ZTF18adathpb,SN Ia,0.031182
ZTF18adazblo,SN II,0.02672
ZTF18adazgdh,SN Ia,0.0767
ZTF18adaruzw,SN Ia,0.035374
ZTF18adbadqp,SN Ia,0.08
ZTF18adalarn,SN Ia-pec,0.027
ZTF18acwzxhr,SN II,0.026
ZTF18adaylyq,SN Ia,0.06
ZTF18aczuooo,SN IIn,0.094
ZTF18acyxnyw,SLSN-I,0.108
ZTF18adaslwa,SN Ia,0.028
ZTF18adbadfz,SN II,0.03374
ZTF18acwwowy,SN Ia,0.055168
ZTF18adazbol,SN Ia,0.105
ZTF18aczdtgn,SN Ia-91T-like,0.0685
ZTF18aczqtpt,SN Ia,0.069
ZTF18adbadic,SN II,0.026
ZTF18aczqzrj,SN Ic,0.0429
ZTF18aczemzj,SN Ia,0.05
ZTF18acwyvet,SN IIL,0.0281
ZTF18aczrafz,SN Ia,0.021
ZTF18adaifep,SN Ia,0.031
ZTF18adacoaj,SN Ia,0.102
ZTF18aczeesl,SN Ia,0.018
ZTF18adaadmh,SN Ia,0.047
ZTF18abvejqt,SN II,0.05
ZTF18acybdar,SN Ia,0.0713
ZTF18acxyarg,SN Ia,0.04205
ZTF18acwwonp,SN Ia,0.03128
ZTF18acvgjqv,SN IIn,0.091
ZTF18aczdetm,SN Ia,0.029
ZTF18acvwhaz,SN Ia,0.107
ZTF18acxijqw,SN Ia,0.08
ZTF18acutfne,SN Ia,0.035
ZTF18acvwmpw,SN Ia,0.08
ZTF18acvrfvv,SN Ia,0.04
ZTF18acvilwk,SN II,0.0154
ZTF18acwyowc,SN Ia,0.076
ZTF18acxgoki,SN Ic-BL,0.04
ZTF18acyarki,SN Ia,0.02586
ZTF18acvwbos,SN Ia,0.03
ZTF18acvwchp,SN Ia,0.0514
ZTF18acxhvkv,SN Ia,0.032
ZTF18acwzyor,SN IIn,0.02736
ZTF18acuscgc,SN Ia,0.07
ZTF18acvweal,SN Ia,0.08
ZTF18acvguyi,SN Ia,0.045
ZTF18acuimze,SN Ia,0.056
ZTF18acuixmb,SN Ia,0.057
ZTF18acurlbt,SN Ia,0.08
ZTF18acuscrr,SN Ia,0.07
ZTF18acsofdh,SN Ia,0.08
ZTF18acuqskr,SN II,0.0446
ZTF18acvgyst,SN II,0.034
ZTF18acszaiy,SN II,0.03
ZTF18acsyanq,SN Ia,0.06
ZTF18acrdwag,SN Ia,0.04045
ZTF18acslbve,SN Ia,0.05
ZTF18acuring,SN II,0.037
ZTF18acusnoa,SN Ia,0.089
ZTF18acusegd,SN Ia,0.019213
ZTF18acuefvt,SN Ia,0.07557
ZTF18acrnfww,SN Ia,0.07
ZTF18acsovsw,SN Ia,0.03
ZTF18acsyaye,SN II,0.05
ZTF17aacwaxc,M dwarf,-1.0
ZTF18acsxwdi,SLSN-II,0.1193
ZTF18acszayr,SN II,0.021
ZTF18acrvakb,SN Ia,0.079
ZTF18acrlmvt,SN Ia,0.092
ZTF18acrtykk,SN Ia,0.061
ZTF18acrncou,SN Ia,0.08
ZTF18acrflch,SN II,0.0286
ZTF18acrwheu,SN II,0.034
ZTF18acrtvmm,SN II,0.02345
ZTF18achdidy,SLSN-I,0.163
ZTF18acrxppd,SN Ia,0.03781
